id,id_sub,comment__class,type,path,text
12760,10,0,method,java/lang/Character/isWhitespace/int#10,--  It is <code>'&#92;u001D'</code>, GROUP SEPARATOR.\n 
12760,11,0,method,java/lang/Character/isWhitespace/int#11,--  It is <code>'&#92;u001E'</code>, RECORD SEPARATOR.\n 
12760,12,0,method,java/lang/Character/isWhitespace/int#12,--  It is <code>'&#92;u001F'</code>, UNIT SEPARATOR.\n 
12760,13,0,method,java/lang/Character/isWhitespace/int#13,\n 
12760,14,0,method,java/lang/Character/isWhitespace/int#14,<p>\n\n 
12760,15,0,method,java/lang/Character/isWhitespace/int#15,@param   codePoint the character (Unicode code point) to be tested.\n 
12760,16,0,method,java/lang/Character/isWhitespace/int#16,@return  <code>true</code> if the character is a Java whitespace\n          character; <code>false</code> otherwise.\n 
12760,17,0,method,java/lang/Character/isWhitespace/int#17,@see     java.lang.Character#isSpaceChar(int)\n 
12760,18,0,method,java/lang/Character/isWhitespace/int#18,@since   1.5\n
12764,0,0,method,java/lang/Character/getType/int#0, Returns a value indicating a character's general category.\n\n @param   codePoint the character (Unicode code point) to be tested.\n @return  a value of type <code>int</code> representing the \n          character's general category.\n @see     Character#COMBINING_SPACING_MARK COMBINING_SPACING_MARK\n @see     Character#CONNECTOR_PUNCTUATION CONNECTOR_PUNCTUATION\n @see     Character#CONTROL CONTROL\n @see     Character#CURRENCY_SYMBOL CURRENCY_SYMBOL\n @see     Character#DASH_PUNCTUATION DASH_PUNCTUATION\n @see     Character#DECIMAL_DIGIT_NUMBER DECIMAL_DIGIT_NUMBER\n @see     Character#ENCLOSING_MARK ENCLOSING_MARK\n @see     Character#END_PUNCTUATION END_PUNCTUATION\n @see     Character#FINAL_QUOTE_PUNCTUATION FINAL_QUOTE_PUNCTUATION\n @see     Character#FORMAT FORMAT\n @see     Character#INITIAL_QUOTE_PUNCTUATION INITIAL_QUOTE_PUNCTUATION\n @see     Character#LETTER_NUMBER LETTER_NUMBER\n @see     Character#LINE_SEPARATOR LINE_SEPARATOR\n @see     Character#LOWERCASE_LETTER LOWERCASE_LETTER\n @see     Character#MATH_SYMBOL MATH_SYMBOL\n @see     Character#MODIFIER_LETTER MODIFIER_LETTER\n @see     Character#MODIFIER_SYMBOL MODIFIER_SYMBOL\n @see     Character#NON_SPACING_MARK NON_SPACING_MARK\n @see     Character#OTHER_LETTER OTHER_LETTER\n @see     Character#OTHER_NUMBER OTHER_NUMBER\n @see     Character#OTHER_PUNCTUATION OTHER_PUNCTUATION\n @see     Character#OTHER_SYMBOL OTHER_SYMBOL\n @see     Character#PARAGRAPH_SEPARATOR PARAGRAPH_SEPARATOR\n @see     Character#PRIVATE_USE PRIVATE_USE\n @see     Character#SPACE_SEPARATOR SPACE_SEPARATOR\n @see     Character#START_PUNCTUATION START_PUNCTUATION\n @see     Character#SURROGATE SURROGATE\n @see     Character#TITLECASE_LETTER TITLECASE_LETTER\n @see     Character#UNASSIGNED UNASSIGNED\n @see     Character#UPPERCASE_LETTER UPPERCASE_LETTER\n @since   1.5\n
12764,1,0,method,java/lang/Character/getType/int#1, Returns a value indicating a character's general category.\n\n 
12764,2,0,method,java/lang/Character/getType/int#2,@param   codePoint the character (Unicode code point) to be tested.\n 
12764,3,0,method,java/lang/Character/getType/int#3,@return  a value of type <code>int</code> representing the \n          character's general category.\n 
12764,4,0,method,java/lang/Character/getType/int#4,@see     Character#COMBINING_SPACING_MARK COMBINING_SPACING_MARK\n 
12764,5,0,method,java/lang/Character/getType/int#5,@see     Character#CONNECTOR_PUNCTUATION CONNECTOR_PUNCTUATION\n 
12764,6,0,method,java/lang/Character/getType/int#6,@see     Character#CONTROL CONTROL\n 
12764,7,0,method,java/lang/Character/getType/int#7,@see     Character#CURRENCY_SYMBOL CURRENCY_SYMBOL\n 
12764,8,0,method,java/lang/Character/getType/int#8,@see     Character#DASH_PUNCTUATION DASH_PUNCTUATION\n 
12764,9,0,method,java/lang/Character/getType/int#9,@see     Character#DECIMAL_DIGIT_NUMBER DECIMAL_DIGIT_NUMBER\n 
12764,10,0,method,java/lang/Character/getType/int#10,@see     Character#ENCLOSING_MARK ENCLOSING_MARK\n 
12764,11,0,method,java/lang/Character/getType/int#11,@see     Character#END_PUNCTUATION END_PUNCTUATION\n 
12764,12,0,method,java/lang/Character/getType/int#12,@see     Character#FINAL_QUOTE_PUNCTUATION FINAL_QUOTE_PUNCTUATION\n 
12764,13,0,method,java/lang/Character/getType/int#13,@see     Character#FORMAT FORMAT\n 
12764,14,0,method,java/lang/Character/getType/int#14,@see     Character#INITIAL_QUOTE_PUNCTUATION INITIAL_QUOTE_PUNCTUATION\n 
12764,15,0,method,java/lang/Character/getType/int#15,@see     Character#LETTER_NUMBER LETTER_NUMBER\n 
12764,16,0,method,java/lang/Character/getType/int#16,@see     Character#LINE_SEPARATOR LINE_SEPARATOR\n 
12764,17,0,method,java/lang/Character/getType/int#17,@see     Character#LOWERCASE_LETTER LOWERCASE_LETTER\n 
12764,18,0,method,java/lang/Character/getType/int#18,@see     Character#MATH_SYMBOL MATH_SYMBOL\n 
12764,19,0,method,java/lang/Character/getType/int#19,@see     Character#MODIFIER_LETTER MODIFIER_LETTER\n 
12764,20,0,method,java/lang/Character/getType/int#20,@see     Character#MODIFIER_SYMBOL MODIFIER_SYMBOL\n 
12764,21,0,method,java/lang/Character/getType/int#21,@see     Character#NON_SPACING_MARK NON_SPACING_MARK\n 
12764,22,0,method,java/lang/Character/getType/int#22,@see     Character#OTHER_LETTER OTHER_LETTER\n 
12764,23,0,method,java/lang/Character/getType/int#23,@see     Character#OTHER_NUMBER OTHER_NUMBER\n 
12764,24,0,method,java/lang/Character/getType/int#24,@see     Character#OTHER_PUNCTUATION OTHER_PUNCTUATION\n 
12764,25,0,method,java/lang/Character/getType/int#25,@see     Character#OTHER_SYMBOL OTHER_SYMBOL\n 
12764,26,0,method,java/lang/Character/getType/int#26,@see     Character#PARAGRAPH_SEPARATOR PARAGRAPH_SEPARATOR\n 
12764,27,0,method,java/lang/Character/getType/int#27,@see     Character#PRIVATE_USE PRIVATE_USE\n 
12764,28,0,method,java/lang/Character/getType/int#28,@see     Character#SPACE_SEPARATOR SPACE_SEPARATOR\n 
12764,29,0,method,java/lang/Character/getType/int#29,@see     Character#START_PUNCTUATION START_PUNCTUATION\n 
12764,30,0,method,java/lang/Character/getType/int#30,@see     Character#SURROGATE SURROGATE\n 
12764,31,0,method,java/lang/Character/getType/int#31,@see     Character#TITLECASE_LETTER TITLECASE_LETTER\n 
12764,32,0,method,java/lang/Character/getType/int#32,@see     Character#UNASSIGNED UNASSIGNED\n 
12764,33,0,method,java/lang/Character/getType/int#33,@see     Character#UPPERCASE_LETTER UPPERCASE_LETTER\n 
12764,34,0,method,java/lang/Character/getType/int#34,@since   1.5\n
13006,0,0,method,java/lang/Boolean/valueOf/String#0, Returns a <code>Boolean</code> with a value represented by the\n specified string.  The <code>Boolean</code> returned represents a\n true value if the string argument is not <code>null</code>\n and is equal, ignoring case, to the string {@code "true"}.\n\n @param   s   a string.\n @return  the <code>Boolean</code> value represented by the string.\n
13006,1,0,method,java/lang/Boolean/valueOf/String#1, Returns a <code>Boolean</code> with a value represented by the\n specified string.  
13006,2,0,method,java/lang/Boolean/valueOf/String#2,The <code>Boolean</code> returned represents a\n true value if the string argument is not <code>null</code>\n and is equal, ignoring case, to the string {@code "true"}.\n\n 
13006,3,0,method,java/lang/Boolean/valueOf/String#3,@param   s   a string.\n 
13006,4,0,method,java/lang/Boolean/valueOf/String#4,@return  the <code>Boolean</code> value represented by the string.\n
13053,0,1,method,java/lang/ref/ReferenceQueue/remove/long#0, Removes the next reference object in this queue, blocking until either\n one becomes available or the given timeout period expires.\n\n <p> This method does not offer real-time guarantees: It schedules the\n timeout as if by invoking the {@link Object#wait(long)} method.\n\n @param  timeout  If positive, block for up to <code>timeout</code>\n                  milliseconds while waiting for a reference to be\n                  added to this queue.  If zero, block indefinitely.\n\n @return  A reference object, if one was available within the specified\n          timeout period, otherwise <code>null</code>\n\n @throws  IllegalArgumentException\n          If the value of the timeout argument is negative\n\n @throws  InterruptedException\n          If the timeout wait is interrupted\n
13053,1,0,method,java/lang/ref/ReferenceQueue/remove/long#1, Removes the next reference object in this queue, blocking until either\n one becomes available or the given timeout period expires.\n\n 
13053,2,1,method,java/lang/ref/ReferenceQueue/remove/long#2,<p> This method does not offer real-time guarantees: It schedules the\n timeout as if by invoking the {@link Object#wait(long)} method.\n\n 
13053,3,0,method,java/lang/ref/ReferenceQueue/remove/long#3,@param  timeout  If positive, block for up to <code>timeout</code>\n                  milliseconds while waiting for a reference to be\n                  added to this queue.  
13053,4,0,method,java/lang/ref/ReferenceQueue/remove/long#4,If zero, block indefinitely.\n\n 
13053,5,0,method,java/lang/ref/ReferenceQueue/remove/long#5,@return  A reference object, if one was available within the specified\n          timeout period, otherwise <code>null</code>\n\n 
13094,0,1,method,java/lang/annotation/AnnotationTypeMismatchException/AnnotationTypeMismatchException/Method;String#0, Constructs an AnnotationTypeMismatchException for the specified\n annotation type element and found data type.\n\n @param element the <tt>Method</tt> object for the annotation element\n @param foundType the (erroneous) type of data found in the annotation.\n        This string may, but is not required to, contain the value\n        as well.  The exact format of the string is unspecified.\n
13094,1,0,method,java/lang/annotation/AnnotationTypeMismatchException/AnnotationTypeMismatchException/Method;String#1, Constructs an AnnotationTypeMismatchException for the specified\n annotation type element and found data type.\n\n 
13094,2,0,method,java/lang/annotation/AnnotationTypeMismatchException/AnnotationTypeMismatchException/Method;String#2,@param element the <tt>Method</tt> object for the annotation element\n 
13094,3,0,method,java/lang/annotation/AnnotationTypeMismatchException/AnnotationTypeMismatchException/Method;String#3,@param foundType the (erroneous) type of data found in the annotation.\n        
13094,4,1,method,java/lang/annotation/AnnotationTypeMismatchException/AnnotationTypeMismatchException/Method;String#4,This string may, but is not required to, contain the value\n        as well.  
13094,5,0,method,java/lang/annotation/AnnotationTypeMismatchException/AnnotationTypeMismatchException/Method;String#5,The exact format of the string is unspecified.\n
13134,0,0,method,java/lang/reflect/Modifier/isProtected/int#0, Return <tt>true</tt> if the integer argument includes the\n <tt>protected</tt> modifier, <tt>false</tt> otherwise.\n\n @param 	mod a set of modifiers\n @return <tt>true</tt> if <code>mod</code> includes the\n <tt>protected</tt> modifier; <tt>false</tt> otherwise.\n
13134,1,0,method,java/lang/reflect/Modifier/isProtected/int#1, Return <tt>true</tt> if the integer argument includes the\n <tt>protected</tt> modifier, <tt>false</tt> otherwise.\n\n 
13134,2,0,method,java/lang/reflect/Modifier/isProtected/int#2,@param 	mod a set of modifiers\n 
13134,3,0,method,java/lang/reflect/Modifier/isProtected/int#3,@return <tt>true</tt> if <code>mod</code> includes the\n <tt>protected</tt> modifier; <tt>false</tt> otherwise.\n
13143,0,1,method,java/lang/reflect/Modifier/isStrict/int#0, Return <tt>true</tt> if the integer argument includes the\n <tt>strictfp</tt> modifier, <tt>false</tt> otherwise.\n\n @param 	mod a set of modifiers\n @return <tt>true</tt> if <code>mod</code> includes the\n <tt>strictfp</tt> modifier; <tt>false</tt> otherwise.\n
13143,1,1,method,java/lang/reflect/Modifier/isStrict/int#1, Return <tt>true</tt> if the integer argument includes the\n <tt>strictfp</tt> modifier, <tt>false</tt> otherwise.\n\n 
13143,2,0,method,java/lang/reflect/Modifier/isStrict/int#2,@param 	mod a set of modifiers\n 
13143,3,1,method,java/lang/reflect/Modifier/isStrict/int#3,@return <tt>true</tt> if <code>mod</code> includes the\n <tt>strictfp</tt> modifier; <tt>false</tt> otherwise.\n
13179,0,0,method,java/lang/reflect/Method/getDefaultValue/#0, Returns the default value for the annotation member represented by\n this <tt>Method</tt> instance.  If the member is of a primitive type,\n an instance of the corresponding wrapper type is returned. Returns\n null if no default is associated with the member, or if the method\n instance does not represent a declared member of an annotation type.\n\n @return the default value for the annotation member represented\n     by this <tt>Method</tt> instance.\n @throws TypeNotPresentException if the annotation is of type\n     {@link Class} and no definition can be found for the\n     default class value.\n @since  1.5\n
13179,1,0,method,java/lang/reflect/Method/getDefaultValue/#1, Returns the default value for the annotation member represented by\n this <tt>Method</tt> instance.  
13179,2,0,method,java/lang/reflect/Method/getDefaultValue/#2,If the member is of a primitive type,\n an instance of the corresponding wrapper type is returned. 
13179,3,0,method,java/lang/reflect/Method/getDefaultValue/#3,Returns\n null if no default is associated with the member, or if the method\n instance does not represent a declared member of an annotation type.\n\n 
13179,4,0,method,java/lang/reflect/Method/getDefaultValue/#4,@return the default value for the annotation member represented\n     by this <tt>Method</tt> instance.\n 
13179,5,0,method,java/lang/reflect/Method/getDefaultValue/#5,@since  1.5\n
13185,0,1,method,java/lang/reflect/Member/isSynthetic/#0, Returns <tt>true</tt> if this member was introduced by\n the compiler; returns <tt>false</tt> otherwise.\n\n @return true if and only if this member was introduced by\n the compiler.\n @since 1.5\n
13185,1,0,method,java/lang/reflect/Member/isSynthetic/#1, Returns <tt>true</tt> if this member was introduced by\n the compiler; returns <tt>false</tt> otherwise.\n\n 
13185,2,1,method,java/lang/reflect/Member/isSynthetic/#2,@return true if and only if this member was introduced by\n the compiler.\n 
13185,3,0,method,java/lang/reflect/Member/isSynthetic/#3,@since 1.5\n
13225,0,1,method,java/lang/reflect/Field/set/Object;Object#0, Sets the field represented by this <code>Field</code> object on the\n specified object argument to the specified new value. The new\n value is automatically unwrapped if the underlying field has a\n primitive type.\n\n <p>The operation proceeds as follows:\n\n <p>If the underlying field is static, the <code>obj</code> argument is\n ignored; it may be null.\n\n <p>Otherwise the underlying field is an instance field.  If the\n specified object argument is null, the method throws a\n <code>NullPointerException</code>.  If the specified object argument is not\n an instance of the class or interface declaring the underlying\n field, the method throws an <code>IllegalArgumentException</code>.\n\n <p>If this <code>Field</code> object enforces Java language access control, and\n the underlying field is inaccessible, the method throws an\n <code>IllegalAccessException</code>.\n\n <p>If the underlying field is final, the method throws an\n <code>IllegalAccessException</code> unless\n <code>setAccessible(true)</code> has succeeded for this field\n and this field is non-static. Setting a final field in this way\n is meaningful only during deserialization or reconstruction of\n instances of classes with blank final fields, before they are\n made available for access by other parts of a program. Use in\n any other context may have unpredictable effects, including cases\n in which other parts of a program continue to use the original\n value of this field.\n\n <p>If the underlying field is of a primitive type, an unwrapping\n conversion is attempted to convert the new value to a value of\n a primitive type.  If this attempt fails, the method throws an\n <code>IllegalArgumentException</code>.\n\n <p>If, after possible unwrapping, the new value cannot be\n converted to the type of the underlying field by an identity or\n widening conversion, the method throws an\n <code>IllegalArgumentException</code>.\n\n <p>If the underlying field is static, the class that declared the\n field is initialized if it has not already been initialized.\n\n <p>The field is set to the possibly unwrapped and widened new value.\n\n <p>If the field is hidden in the type of <code>obj</code>,\n the field's value is set according to the preceding rules.\n\n @param obj the object whose field should be modified\n @param value the new value for the field of <code>obj</code>\n being modified\n \n @exception IllegalAccessException    if the underlying field\n              is inaccessible.\n @exception IllegalArgumentException  if the specified object is not an\n              instance of the class or interface declaring the underlying\n              field (or a subclass or implementor thereof), \n              or if an unwrapping conversion fails.\n @exception NullPointerException      if the specified object is null\n              and the field is an instance field.\n @exception ExceptionInInitializerError if the initialization provoked\n              by this method fails.\n
13225,1,0,method,java/lang/reflect/Field/set/Object;Object#1, Sets the field represented by this <code>Field</code> object on the\n specified object argument to the specified new value. 
13225,2,0,method,java/lang/reflect/Field/set/Object;Object#2,The new\n value is automatically unwrapped if the underlying field has a\n primitive type.\n\n 
13225,3,1,method,java/lang/reflect/Field/set/Object;Object#3,<p>The operation proceeds as follows:\n\n <p>If the underlying field is static, the <code>obj</code> argument is\n ignored; it may be null.\n\n 
13225,4,0,method,java/lang/reflect/Field/set/Object;Object#4,<p>Otherwise the underlying field is an instance field.  
13225,5,0,method,java/lang/reflect/Field/set/Object;Object#5,If the\n specified object argument is null, the method throws a\n <code>NullPointerException</code>.  
13225,6,0,method,java/lang/reflect/Field/set/Object;Object#6,If the specified object argument is not\n an instance of the class or interface declaring the underlying\n field, the method throws an <code>IllegalArgumentException</code>.\n\n 
13225,7,0,method,java/lang/reflect/Field/set/Object;Object#7,<p>If this <code>Field</code> object enforces Java language access control, and\n the underlying field is inaccessible, the method throws an\n <code>IllegalAccessException</code>.\n\n 
13225,8,0,method,java/lang/reflect/Field/set/Object;Object#8,<p>If the underlying field is final, the method throws an\n <code>IllegalAccessException</code> unless\n <code>setAccessible(true)</code> has succeeded for this field\n and this field is non-static. 
13225,9,1,method,java/lang/reflect/Field/set/Object;Object#9,Setting a final field in this way\n is meaningful only during deserialization or reconstruction of\n instances of classes with blank final fields, before they are\n made available for access by other parts of a program. 
13225,10,1,method,java/lang/reflect/Field/set/Object;Object#10,Use in\n any other context may have unpredictable effects, including cases\n in which other parts of a program continue to use the original\n value of this field.\n\n 
13225,11,0,method,java/lang/reflect/Field/set/Object;Object#11,<p>If the underlying field is of a primitive type, an unwrapping\n conversion is attempted to convert the new value to a value of\n a primitive type.  
13225,12,0,method,java/lang/reflect/Field/set/Object;Object#12,If this attempt fails, the method throws an\n <code>IllegalArgumentException</code>.\n\n 
13225,13,1,method,java/lang/reflect/Field/set/Object;Object#13,<p>If, after possible unwrapping, the new value cannot be\n converted to the type of the underlying field by an identity or\n widening conversion, the method throws an\n <code>IllegalArgumentException</code>.\n\n 
13225,14,0,method,java/lang/reflect/Field/set/Object;Object#14,<p>If the underlying field is static, the class that declared the\n field is initialized if it has not already been initialized.\n\n 
13225,15,0,method,java/lang/reflect/Field/set/Object;Object#15,<p>The field is set to the possibly unwrapped and widened new value.\n\n 
13225,16,0,method,java/lang/reflect/Field/set/Object;Object#16,<p>If the field is hidden in the type of <code>obj</code>,\n the field's value is set according to the preceding rules.\n\n 
13225,17,1,method,java/lang/reflect/Field/set/Object;Object#17,@param obj the object whose field should be modified\n 
13225,18,0,method,java/lang/reflect/Field/set/Object;Object#18,@param value the new value for the field of <code>obj</code>\n being modified\n \n 
13243,0,0,method,java/lang/reflect/Constructor/getExceptionTypes/#0, Returns an array of <code>Class</code> objects that represent the types\n of exceptions declared to be thrown by the underlying constructor\n represented by this <code>Constructor</code> object.  Returns an array of\n length 0 if the constructor declares no exceptions in its <code>throws</code> clause.\n\n @return the exception types declared as being thrown by the\n constructor this object represents\n
13243,1,0,method,java/lang/reflect/Constructor/getExceptionTypes/#1, Returns an array of <code>Class</code> objects that represent the types\n of exceptions declared to be thrown by the underlying constructor\n represented by this <code>Constructor</code> object.  
13243,2,0,method,java/lang/reflect/Constructor/getExceptionTypes/#2,Returns an array of\n length 0 if the constructor declares no exceptions in its <code>throws</code> clause.\n\n 
13243,3,0,method,java/lang/reflect/Constructor/getExceptionTypes/#3,@return the exception types declared as being thrown by the\n constructor this object represents\n
13250,0,1,method,java/lang/reflect/Constructor/isVarArgs/#0, Returns <tt>true</tt> if this constructor was declared to take\n a variable number of arguments; returns <tt>false</tt>\n otherwise.\n\n @return <tt>true</tt> if an only if this constructor was declared to\n take a variable number of arguments.\n @since 1.5\n
13250,1,0,method,java/lang/reflect/Constructor/isVarArgs/#1, Returns <tt>true</tt> if this constructor was declared to take\n a variable number of arguments; returns <tt>false</tt>\n otherwise.\n\n 
13250,2,1,method,java/lang/reflect/Constructor/isVarArgs/#2,@return <tt>true</tt> if an only if this constructor was declared to\n take a variable number of arguments.\n 
13250,3,0,method,java/lang/reflect/Constructor/isVarArgs/#3,@since 1.5\n
13262,0,0,method,java/lang/reflect/Array/getChar/Object;int#0, Returns the value of the indexed component in the specified\n array object, as a <code>char</code>.\n\n @param array the array\n @param index the index\n @return the value of the indexed component in the specified array\n @exception NullPointerException If the specified object is null\n @exception IllegalArgumentException If the specified object is not\n an array, or if the indexed element cannot be converted to the\n return type by an identity or widening conversion\n @exception ArrayIndexOutOfBoundsException If the specified <code>index</code> \n argument is negative, or if it is greater than or equal to the\n length of the specified array\n @see Array#get\n
13262,1,0,method,java/lang/reflect/Array/getChar/Object;int#1, Returns the value of the indexed component in the specified\n array object, as a <code>char</code>.\n\n 
13262,2,0,method,java/lang/reflect/Array/getChar/Object;int#2,@param array the array\n 
13262,3,0,method,java/lang/reflect/Array/getChar/Object;int#3,@param index the index\n 
13262,4,0,method,java/lang/reflect/Array/getChar/Object;int#4,@return the value of the indexed component in the specified array\n 
13262,5,0,method,java/lang/reflect/Array/getChar/Object;int#5,@see Array#get\n
13263,0,0,method,java/lang/reflect/Array/getShort/Object;int#0, Returns the value of the indexed component in the specified\n array object, as a <code>short</code>.\n\n @param array the array\n @param index the index\n @return the value of the indexed component in the specified array\n @exception NullPointerException If the specified object is null\n @exception IllegalArgumentException If the specified object is not\n an array, or if the indexed element cannot be converted to the\n return type by an identity or widening conversion\n @exception ArrayIndexOutOfBoundsException If the specified <code>index</code> \n argument is negative, or if it is greater than or equal to the\n length of the specified array\n @see Array#get\n
13263,1,0,method,java/lang/reflect/Array/getShort/Object;int#1, Returns the value of the indexed component in the specified\n array object, as a <code>short</code>.\n\n 
13263,2,0,method,java/lang/reflect/Array/getShort/Object;int#2,@param array the array\n 
13263,3,0,method,java/lang/reflect/Array/getShort/Object;int#3,@param index the index\n 
13263,4,0,method,java/lang/reflect/Array/getShort/Object;int#4,@return the value of the indexed component in the specified array\n 
13263,5,0,method,java/lang/reflect/Array/getShort/Object;int#5,@see Array#get\n
13265,0,0,method,java/lang/reflect/Array/getLong/Object;int#0, Returns the value of the indexed component in the specified\n array object, as a <code>long</code>.\n\n @param array the array\n @param index the index\n @return the value of the indexed component in the specified array\n @exception NullPointerException If the specified object is null\n @exception IllegalArgumentException If the specified object is not\n an array, or if the indexed element cannot be converted to the\n return type by an identity or widening conversion\n @exception ArrayIndexOutOfBoundsException If the specified <code>index</code> \n argument is negative, or if it is greater than or equal to the\n length of the specified array\n @see Array#get\n
13265,1,0,method,java/lang/reflect/Array/getLong/Object;int#1, Returns the value of the indexed component in the specified\n array object, as a <code>long</code>.\n\n 
13265,2,0,method,java/lang/reflect/Array/getLong/Object;int#2,@param array the array\n 
13265,3,0,method,java/lang/reflect/Array/getLong/Object;int#3,@param index the index\n 
13265,4,0,method,java/lang/reflect/Array/getLong/Object;int#4,@return the value of the indexed component in the specified array\n 
13265,5,0,method,java/lang/reflect/Array/getLong/Object;int#5,@see Array#get\n
13278,0,0,method,java/lang/reflect/AnnotatedElement/isAnnotationPresent/Class#0, Returns true if an annotation for the specified type\n is present on this element, else false.  This method\n is designed primarily for convenient access to marker annotations.\n\n @param annotationClass the Class object corresponding to the\n        annotation type\n @return true if an annotation for the specified annotation\n     type is present on this element, else false\n @throws NullPointerException if the given annotation class is null\n @since 1.5\n
13278,1,0,method,java/lang/reflect/AnnotatedElement/isAnnotationPresent/Class#1, Returns true if an annotation for the specified type\n is present on this element, else false.  
13278,2,0,method,java/lang/reflect/AnnotatedElement/isAnnotationPresent/Class#2,This method\n is designed primarily for convenient access to marker annotations.\n\n 
13278,3,0,method,java/lang/reflect/AnnotatedElement/isAnnotationPresent/Class#3,@param annotationClass the Class object corresponding to the\n        annotation type\n 
13278,4,0,method,java/lang/reflect/AnnotatedElement/isAnnotationPresent/Class#4,@return true if an annotation for the specified annotation\n     type is present on this element, else false\n 
13278,5,0,method,java/lang/reflect/AnnotatedElement/isAnnotationPresent/Class#5,@since 1.5\n
13372,0,0,method,java/lang/management/RuntimeMXBean/getSpecVendor/#0, Returns the Java virtual machine specification vendor. \n This method is equivalent to {@link System#getProperty \n System.getProperty("java.vm.specification.vendor")}.\n\n @return the Java virtual machine specification vendor.\n\n @throws  java.lang.SecurityException \n     if a security manager exists and its \n     <code>checkPropertiesAccess</code> method doesn't allow access\n     to this system property.\n @see java.lang.SecurityManager#checkPropertyAccess(java.lang.String)\n @see java.lang.System#getProperty\n
13372,1,0,method,java/lang/management/RuntimeMXBean/getSpecVendor/#1, Returns the Java virtual machine specification vendor. \n 
13372,2,0,method,java/lang/management/RuntimeMXBean/getSpecVendor/#2,This method is equivalent to {@link System#getProperty \n System.getProperty("java.vm.specification.vendor")}.\n\n 
13372,3,0,method,java/lang/management/RuntimeMXBean/getSpecVendor/#3,@return the Java virtual machine specification vendor.\n\n 
13372,4,0,method,java/lang/management/RuntimeMXBean/getSpecVendor/#4,@see java.lang.SecurityManager#checkPropertyAccess(java.lang.String)\n 
13372,5,0,method,java/lang/management/RuntimeMXBean/getSpecVendor/#5,@see java.lang.System#getProperty\n
13398,0,1,method,java/lang/management/MemoryUsage/getMax/#0,\n Returns the maximum amount of memory in bytes that can be \n used for memory management.  This method returns <tt>-1</tt> \n if the maximum memory size is undefined.\n\n <p> This amount of memory is not guaranteed to be available \n for memory management if it is greater than the amount of \n committed memory.  The Java virtual machine may fail to allocate \n memory even if the amount of used memory does not exceed this \n maximum size.\n \n @return the maximum amount of memory in bytes; \n <tt>-1</tt> if undefined.\n
13398,1,0,method,java/lang/management/MemoryUsage/getMax/#1,\n Returns the maximum amount of memory in bytes that can be \n used for memory management.  
13398,2,0,method,java/lang/management/MemoryUsage/getMax/#2,This method returns <tt>-1</tt> \n if the maximum memory size is undefined.\n\n 
13398,3,0,method,java/lang/management/MemoryUsage/getMax/#3,<p> This amount of memory is not guaranteed to be available \n for memory management if it is greater than the amount of \n committed memory.  
13398,4,1,method,java/lang/management/MemoryUsage/getMax/#4,The Java virtual machine may fail to allocate \n memory even if the amount of used memory does not exceed this \n maximum size.\n \n
13398,5,0,method,java/lang/management/MemoryUsage/getMax/#5,@return the maximum amount of memory in bytes; \n <tt>-1</tt> if undefined.\n
13441,0,1,method,java/lang/management/MemoryMXBean/getHeapMemoryUsage/#0,\n Returns the current memory usage of the heap that\n is used for object allocation.  The heap consists \n of one or more memory pools.  The <tt>used</tt>\n and <tt>committed</tt> size of the returned memory\n usage is the sum of those values of all heap memory pools\n whereas the <tt>init</tt> and <tt>max</tt> size of the\n returned memory usage represents the setting of the heap\n memory which may not be the sum of those of all heap\n memory pools.\n <p>\n The amount of used memory in the returned memory usage\n is the amount of memory occupied by both live objects\n and garbage objects that have not been collected, if any.\n\n <p>\n <b>MBeanServer access</b>:<br>\n The mapped type of <tt>MemoryUsage</tt> is\n <tt>CompositeData</tt> with attributes as specified in \n {@link MemoryUsage#from MemoryUsage}.\n\n @return a {@link MemoryUsage} object representing \n the heap memory usage.\n
13441,1,0,method,java/lang/management/MemoryMXBean/getHeapMemoryUsage/#1,\n Returns the current memory usage of the heap that\n is used for object allocation.  
13441,2,0,method,java/lang/management/MemoryMXBean/getHeapMemoryUsage/#2,The heap consists \n of one or more memory pools.  
13441,3,1,method,java/lang/management/MemoryMXBean/getHeapMemoryUsage/#3,The <tt>used</tt>\n and <tt>committed</tt> size of the returned memory\n usage is the sum of those values of all heap memory pools\n whereas the <tt>init</tt> and <tt>max</tt> size of the\n returned memory usage represents the setting of the heap\n memory which may not be the sum of those of all heap\n memory pools.\n 
13441,4,0,method,java/lang/management/MemoryMXBean/getHeapMemoryUsage/#4,<p>\n The amount of used memory in the returned memory usage\n is the amount of memory occupied by both live objects\n and garbage objects that have not been collected, if any.\n\n 
13441,5,0,method,java/lang/management/MemoryMXBean/getHeapMemoryUsage/#5,<p>\n <b>MBeanServer access</b>:<br>\n The mapped type of <tt>MemoryUsage</tt> is\n <tt>CompositeData</tt> with attributes as specified in \n {@link MemoryUsage#from MemoryUsage}.\n\n 
13441,6,0,method,java/lang/management/MemoryMXBean/getHeapMemoryUsage/#6,@return a {@link MemoryUsage} object representing \n the heap memory usage.\n
